paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_trec_AlmquistMHS08,36,2008,http://trec.nist.gov/pubs/trec17/papers/uiowa.legal.rf.pdf,conf_trec_AlmquistMHS08,TREC,'University_of_Iowa_at_TREC_2008_Legal_and_Relevance_FeedbackTracks.',inproceedings,Lucene;Query Track queries;SMART;RequestText;HTML;TREC;TREC-3;CombSum;TFIDF;Document Retrieval Indexing;WEKA;Relevance Feedback Training;HTML;CombSum;TFIDF;WEKA;Document Retrieval Indexing;TREC;Relevance Feedback Training;TREC-3;SMART;RequestText;Query Track queries;Lucene;TFIDF;TREC-3;TREC;CombSum;Relevance Feedback Training;Query Track queries;Lucene;WEKA;SMART;Document Retrieval Indexing;RequestText;HTML
conf_trec_GaizauskasGHRS04,36,2004,http://trec.nist.gov/pubs/trec13/papers/usheffield.qa.pdf,conf_trec_GaizauskasGHRS04,TREC,'The_University_of_Sheffield's_TREC_2004_QA_Experiments.',inproceedings,Lucene;Nugget Identification and;Final Evaluation Results;TREC;AQUAINT;JAPE;Question Anwering Like;Target Original Question;Saggion Pattern Semantic;Factoid;WordNet;MadCow;Saggion Pattern Semantic;Factoid;JAPE;Final Evaluation Results;TREC;Question Anwering Like;Nugget Identification and;MadCow;Target Original Question;WordNet;AQUAINT;Lucene;Question Anwering Like;Factoid;TREC;Lucene;MadCow;AQUAINT;Saggion Pattern Semantic;Nugget Identification and;Target Original Question;WordNet;Final Evaluation Results;JAPE
conf_trec_WangSLL13,36,2013,http://trec.nist.gov/pubs/trec22/papers/BIT-MSRA-kba.pdf,conf_trec_WangSLL13,TREC,'BIT_and_MSRA_at_TREC_KBA_CCR_Track_2013.',inproceedings,RFMultiModel;Twitter;Wikipedia;Random Forest classifier;Basic Research Project;ElasticSearch;ACKNOWLEDGMENTS;MSRA;Temporal Features Because;RFDiffModel;Knowledge Mining Group;RFBurst;ElasticSearch;MSRA;Temporal Features Because;ACKNOWLEDGMENTS;Wikipedia;Knowledge Mining Group;Basic Research Project;RFBurst;RFMultiModel;Twitter;RFDiffModel;Random Forest classifier;MSRA;Knowledge Mining Group;RFBurst;ACKNOWLEDGMENTS;RFDiffModel;Basic Research Project;Temporal Features Because;RFMultiModel;Twitter;ElasticSearch;Wikipedia;Random Forest classifier
conf_trec_AhnBCDLSWC04,36,2004,http://trec.nist.gov/pubs/trec13/papers/uedinburgh-syd.bos.qa.pdf,conf_trec_AhnBCDLSWC04,TREC,'Question_Answering_with_QED_and_Wee_at_TREC_2004.',inproceedings,Lucene;Discourse Representation Theory;dynamic programming matrix;Discussion Experimental Setup;Passage Segmentation Using;TREC;AQUAINT;DRSs;Question Answering system;ACQUAINT;Edinburgh;QAAM;Question Answering system;DRSs;Edinburgh;ACQUAINT;TREC;QAAM;Passage Segmentation Using;Discourse Representation Theory;dynamic programming matrix;AQUAINT;Lucene;Discussion Experimental Setup;TREC;DRSs;Discourse Representation Theory;Question Answering system;QAAM;AQUAINT;Lucene;Passage Segmentation Using;ACQUAINT;dynamic programming matrix;Edinburgh;Discussion Experimental Setup
conf_trec_ZaragozaCTSR04,36,2004,http://trec.nist.gov/pubs/trec13/papers/microsoft-cambridge.web.hard.pdf,conf_trec_ZaragozaCTSR04,TREC,'Microsoft_Cambridge_at_TREC_13:_Web_and_Hard_Tracks.',inproceedings,Feature Selection To;Singhal;Content Features Across;MLDR;Experiments Submitted Runs;London;Metadata;Robertson Selection Value;ANCHOR;Integrating Document Features;ClickDistance;Examining;ANCHOR;Experiments Submitted Runs;Content Features Across;MLDR;London;Metadata;Singhal;Examining;ClickDistance;Integrating Document Features;Feature Selection To;Robertson Selection Value;Singhal;Integrating Document Features;London;Experiments Submitted Runs;Feature Selection To;Robertson Selection Value;ANCHOR;Content Features Across;ClickDistance;MLDR;Examining;Metadata
conf_trec_MayfieldMCPB01,36,2001,http://trec.nist.gov/pubs/trec10/papers/jhuapl01.pdf,conf_trec_MayfieldMCPB01,TREC,"'JHU/APL_at_TREC_2001:_Experiments_in_Filtering_and_in_Arabic,_Video,_and_Web_Retrieval.'",inproceedings,Retrieval Official results;CLIR;TREC;HTML;TREC-6 HAIRCUT benefits;HAIRCUT;TFIDF;TREC-9;North Carolina Chapel;NIST;Hiemstra;SVMs;CLIR;HTML;HAIRCUT;TREC-9;TFIDF;SVMs;Hiemstra;North Carolina Chapel;TREC;NIST;Retrieval Official results;TREC-6 HAIRCUT benefits;CLIR;TFIDF;SVMs;TREC;TREC-9;HAIRCUT;NIST;North Carolina Chapel;Hiemstra;TREC-6 HAIRCUT benefits;Retrieval Official results;HTML
conf_trec_GurrinS99,36,1999,http://trec.nist.gov/pubs/trec8/papers/dcuTREC8paper.pdf,conf_trec_GurrinS99,TREC,'A_Connectivity_Analysis_Approach_to_Increasing_Precision_in_Retrieval_From_Hyperlinked_Documents.',inproceedings,Connectivity Analysis should;inLinks;AltaVista;TREC;HTML;Connectivity Analysis approaches;TREC-8;Connectivity Analysis are;Connectivity Source we;Microsoft;Rerank;Connectivity Analysis is;Microsoft;Rerank;Connectivity Analysis approaches;HTML;TREC-8;Connectivity Source we;inLinks;AltaVista;TREC;Connectivity Analysis is;Connectivity Analysis are;Connectivity Analysis should;inLinks;Connectivity Source we;Connectivity Analysis are;TREC;Connectivity Analysis approaches;Connectivity Analysis is;AltaVista;Rerank;TREC-8;Microsoft;Connectivity Analysis should;HTML
conf_trec_HershB03,36,2003,http://trec.nist.gov/pubs/trec12/papers/GENOMICS.OVERVIEW3.pdf,conf_trec_HershB03,TREC,'TREC_GENOMICS_Track_Overview.',inproceedings,Presley Future Directions;NCBI;TREC;Neuchatel;Biocomputing;LocusLink;Marti Hearst and;Digital Libraries (;Waterloo;NIST;OHSU;MEDLINE;Digital Libraries (;MEDLINE;TREC;NCBI;Biocomputing;NIST;Marti Hearst and;OHSU;Waterloo;Neuchatel;LocusLink;Presley Future Directions;TREC;Neuchatel;Waterloo;NIST;MEDLINE;LocusLink;NCBI;Presley Future Directions;Digital Libraries (;OHSU;Marti Hearst and;Biocomputing
conf_trec_KaisserB04,36,2004,http://trec.nist.gov/pubs/trec13/papers/saarlandu.qa.pdf,conf_trec_KaisserB04,TREC,'Question_Answering_by_Searching_Large_Corpora_With_Linguistic_Methods.',inproceedings,"Fuzzy Pattern Matching;Inhofe;Question Answering is;Google;Named Entity Recognition;TREC;Definition Questions The;DFKI;AQUAINT;Further Directions Most;Question Answering with;Franz Kafka ,;Inhofe;Google;Fuzzy Pattern Matching;Further Directions Most;Franz Kafka ,;TREC;DFKI;Definition Questions The;Named Entity Recognition;AQUAINT;Question Answering is;Question Answering with;DFKI;Franz Kafka ,;Google;TREC;Further Directions Most;AQUAINT;Question Answering is;Inhofe;Question Answering with;Definition Questions The;Named Entity Recognition;Fuzzy Pattern Matching"
conf_trec_AronsonHIKLMSTWXDL04,36,2004,http://trec.nist.gov/pubs/trec13/papers/nlm-umd-ul.geo.pdf,conf_trec_AronsonHIKLMSTWXDL04,TREC,'Knowledge-Intensive_and_Statistical_Approaches_to_the_Retrieval_and_Annotation_of_Genomics_MEDLINE_Citations.',inproceedings,"TexTool Theme Query;TGFB;NCBI;HNSCC;TREC;Naïve Bayes ,;Journal Descriptor Indexing;SGML;TexTool;MetaMap;MEDLINE;ABGene;Journal Descriptor Indexing;TexTool;SGML;MEDLINE;MetaMap;Naïve Bayes ,;TREC;TexTool Theme Query;ABGene;NCBI;HNSCC;TGFB;Naïve Bayes ,;TREC;SGML;TexTool Theme Query;MEDLINE;HNSCC;TGFB;NCBI;MetaMap;TexTool;Journal Descriptor Indexing;ABGene"
conf_trec_StrzalkowskiCKHTL99,36,1999,http://trec.nist.gov/pubs/trec8/papers/ge8adhoc2.pdf,conf_trec_StrzalkowskiCKHTL99,TREC,'Natural_Language_Information_Retrieval:_TREC-8_Report.',inproceedings,Rutgers;TREC;TRECs;SEQUEL;SICS;TREC-8;TREC-7;InQuery;NIST;Natural Language Information;TREC-6;Conclusions Preliminary results;InQuery;TREC-8;Conclusions Preliminary results;Natural Language Information;SICS;TREC-6;TREC-7;TREC;NIST;SEQUEL;Rutgers;TRECs;Natural Language Information;TREC;TRECs;TREC-7;NIST;InQuery;SEQUEL;Conclusions Preliminary results;TREC-8;SICS;Rutgers;TREC-6
conf_trec_FullerKKNWWZ99,36,1999,http://trec.nist.gov/pubs/trec8/papers/RMIT-CSIRO.pdf,conf_trec_FullerKKNWWZ99,TREC,"'The_RMIT/CSIRO_Ad_Hoc,_Q&A,_Web,_Interactive,_and_Speech_Experiments_at_TREC_8.'",inproceedings,"HAIR;Experimental Setup Goal;HTML Interestingly ,;TREC;Spoken Document Retrieval;Identiication Median Precision;Qorig;TREC-8;TREC-7;Precision Precision Precision;Analysis Unfortunately ,;GREYHOUND;HTML Interestingly ,;GREYHOUND;Identiication Median Precision;TREC-8;Spoken Document Retrieval;Qorig;HAIR;TREC-7;TREC;Analysis Unfortunately ,;Precision Precision Precision;Experimental Setup Goal;HAIR;Precision Precision Precision;HTML Interestingly ,;TREC;Spoken Document Retrieval;Experimental Setup Goal;TREC-7;GREYHOUND;Qorig;Analysis Unfortunately ,;TREC-8;Identiication Median Precision"
conf_trec_OunisMRMS06,36,2006,http://trec.nist.gov/pubs/trec15/papers/BLOG06.OVERVIEW.pdf,conf_trec_OunisMRMS06,TREC,'Overview_of_the_TREC_2006_Blog_Track.',inproceedings,"Robert Gordon Univ;Amsterdam Moreover ,;Carnegie Mellon Univ;TREC;HTML;Assessment Procedure Participants;Maryland Baltimore County;Maryland;NIST;Skype Journal puts;Informatics;Conclusions TREC 2006;HTML;Maryland Baltimore County;Robert Gordon Univ;Amsterdam Moreover ,;Conclusions TREC 2006;TREC;Assessment Procedure Participants;Skype Journal puts;NIST;Maryland;Informatics;Carnegie Mellon Univ;Amsterdam Moreover ,;Conclusions TREC 2006;TREC;Skype Journal puts;Informatics;Maryland Baltimore County;NIST;Maryland;Carnegie Mellon Univ;Assessment Procedure Participants;Robert Gordon Univ;HTML"
conf_trec_GurulingappaMHFGH11a,36,2011,http://trec.nist.gov/pubs/trec20/papers/Fraunhofer-SCAI.med.update.pdf,conf_trec_GurulingappaMHFGH11a,TREC,'A_Semantic_Platform_for_Information_Retrieval_from_E-Health_Records.',inproceedings,"Lucene;Binary Preference score;SemRep;Retrieval Various search;Combinations Visits retrieved;UMLS;TRECMED;Medical Problems For;SCAIVIEW;ProMiner;MetaMap;Endometrioid Carcinoma ,;Endometrioid Carcinoma ,;ProMiner;TRECMED;Combinations Visits retrieved;Retrieval Various search;Medical Problems For;Binary Preference score;MetaMap;SCAIVIEW;SemRep;UMLS;Lucene;SCAIVIEW;Binary Preference score;SemRep;UMLS;Medical Problems For;Lucene;Endometrioid Carcinoma ,;Retrieval Various search;ProMiner;Combinations Visits retrieved;MetaMap;TRECMED"
conf_trec_AttardiCFST01,36,2001,http://trec.nist.gov/pubs/trec10/papers/piqasso.pdf,conf_trec_AttardiCFST01,TREC,'PiQASso:_Pisa_Question_Answering_System.',inproceedings,Question Answering relies;Keyword Extraction The;TREC;Common Names Questions;WNSense;Minipar;Question Classification The;Expansion Query formulation;Minipar John found;Matching Sentences that;WordNet;Words Relations between;Expansion Query formulation;Matching Sentences that;WordNet;Words Relations between;Minipar;Keyword Extraction The;WNSense;TREC;Minipar John found;Question Answering relies;Common Names Questions;Question Classification The;Common Names Questions;Question Classification The;Question Answering relies;Keyword Extraction The;TREC;Minipar John found;WNSense;Expansion Query formulation;Minipar;WordNet;Matching Sentences that;Words Relations between
conf_trec_HershTPKCSO99,36,1999,http://trec.nist.gov/pubs/trec8/papers/hersh.pdf,conf_trec_HershTPKCSO99,TREC,'Do_Batch_and_User_Evaluations_Give_the_Same_Results?_An_Analysis_from_the_TREC-8_Interactive_Track.',inproceedings,Librarians;TREC;Interactive Track over;Okapi;TREC-8;TREC-7;TREC-7 Interactive Track;Results Average Methods;Q-expressions;TREC-6;OHSU;NIST;TREC-8;Interactive Track over;TREC-6;TREC-7;Okapi;TREC;TREC-7 Interactive Track;Q-expressions;NIST;Librarians;OHSU;Results Average Methods;TREC;TREC-7;NIST;Librarians;Interactive Track over;TREC-7 Interactive Track;Q-expressions;Okapi;TREC-8;OHSU;Results Average Methods;TREC-6
conf_vldb_Ramanan03,36,2003,http://www.vldb.org/conf/2003/papers/S06P03.pdf,conf_vldb_Ramanan03,VLDB,'Covering_Indexes_for_XML_Queries:_Bisimulation_-_Simulation_=_Negation.',inproceedings,Bisimulation;FBbisimulation;Bloom;QFBsimulation;FBsimulation;CXPath;Paige;Fsimulation;FBsimulation Quotient is;Bsimilar;Kaushik;XPath;FBsimulation Quotient is;Paige;Bisimulation;FBbisimulation;XPath;Bsimilar;FBsimulation;CXPath;Kaushik;Bloom;Fsimulation;QFBsimulation;FBbisimulation;QFBsimulation;XPath;Bsimilar;Fsimulation;Bloom;FBsimulation;Kaushik;Bisimulation;FBsimulation Quotient is;CXPath;Paige
conf_vldb_AbadiMMH07,36,2007,http://www.vldb.org/conf/2007/papers/research/p411-abadi.pdf,conf_vldb_AbadiMMH07,VLDB,'Scalable_Semantic_Web_Data_Management_Using_Vertical_Partitioning.',inproceedings,Semantic Web community;VLDB;NULL;Semantic Web necessitates;DBMS;Postgres;SQLServer;Semantic Web is;Property Tables Researchers;RDBMS;RAID;Records;Postgres;Semantic Web necessitates;Semantic Web community;Semantic Web is;RAID;RDBMS;NULL;DBMS;VLDB;Property Tables Researchers;Records;SQLServer;NULL;Postgres;RDBMS;Semantic Web necessitates;RAID;Semantic Web community;VLDB;Records;Semantic Web is;SQLServer;DBMS;Property Tables Researchers
conf_vldb_JosifovskiR99,36,1999,http://www.vldb.org/conf/1999/P42.pdf,conf_vldb_JosifovskiR99,VLDB,'Integrating_Heterogenous_Overlapping_Databases_through_Object-Oriented_Transformations.',inproceedings,VLDB;ODBC;DBMS;AMOSQL;IUTs;OIDs;Dynamic Type Resolver;dynamic programming strategies;IUTlike;OSQL;AMOSII;ISDN;OSQL;dynamic programming strategies;ODBC;VLDB;DBMS;Dynamic Type Resolver;OIDs;IUTlike;AMOSII;ISDN;AMOSQL;IUTs;AMOSQL;OIDs;IUTlike;ODBC;Dynamic Type Resolver;IUTs;VLDB;ISDN;AMOSII;DBMS;dynamic programming strategies;OSQL
conf_vldb_CormodeDIM02,36,2002,http://www.vldb.org/conf/2002/S10P02.pdf,conf_vldb_CormodeDIM02,VLDB,'Comparing_Data_Streams_Using_Hamming_Norms_(How_to_Zero_In).',inproceedings,Experimental Environment Experiments;Preliminaries Data Stream;Multiple Data Streams;Network;Normal Distribution Clearly;Multiple Streams With;Hamming Norm Experiments;Network Monitoring Database;Timing Issues Under;Maintaining Distinct Elements;Hamming Distance between;Hamming;Multiple Streams With;Hamming Norm Experiments;Preliminaries Data Stream;Timing Issues Under;Hamming Distance between;Network Monitoring Database;Normal Distribution Clearly;Hamming;Experimental Environment Experiments;Maintaining Distinct Elements;Multiple Data Streams;Network;Timing Issues Under;Preliminaries Data Stream;Network Monitoring Database;Network;Hamming Norm Experiments;Multiple Data Streams;Multiple Streams With;Normal Distribution Clearly;Hamming;Maintaining Distinct Elements;Experimental Environment Experiments;Hamming Distance between
conf_vldb_NiermanJ02,36,2002,http://www.vldb.org/conf/2002/S18P03.pdf,conf_vldb_NiermanJ02,VLDB,'ProTDB:_Probabilistic_Data_in_XML.',inproceedings,HTML;General Queries Given;Model Simple Constructs;Dragomir Radev performed;Negation Negation could;Multiple Granularity Most;Probabilities Given that;System Design Experimental;NSIR Scientific Data;Query Evaluation Since;Performance Results Quality;Timber Application Scenarios;Performance Results Quality;Query Evaluation Since;System Design Experimental;HTML;General Queries Given;Probabilities Given that;Multiple Granularity Most;Timber Application Scenarios;Dragomir Radev performed;Model Simple Constructs;NSIR Scientific Data;Negation Negation could;General Queries Given;Query Evaluation Since;Model Simple Constructs;Probabilities Given that;Multiple Granularity Most;HTML;Negation Negation could;Performance Results Quality;NSIR Scientific Data;Timber Application Scenarios;Dragomir Radev performed;System Design Experimental
conf_vldb_LightstoneB04,36,2004,http://www.vldb.org/conf/2004/IND5P5.PDF,conf_vldb_LightstoneB04,VLDB,'Automated_design_of_multidimensional_clustering_tables_for_relational_databases.',inproceedings,INTEGER;WARLOCK;MDC design This;First Order Jackknife;Windows Future work;FUDG;TIMESTAMP;RDBMS;SALARY;WEEK;Experimental Results Test;DATE;Experimental Results Test;WARLOCK;SALARY;INTEGER;DATE;First Order Jackknife;RDBMS;Windows Future work;WEEK;TIMESTAMP;FUDG;MDC design This;WEEK;TIMESTAMP;RDBMS;Windows Future work;Experimental Results Test;FUDG;INTEGER;DATE;WARLOCK;First Order Jackknife;SALARY;MDC design This
conf_vldb_Kiessling85,36,1985,http://www.vldb.org/conf/1985/P241.PDF,conf_vldb_Kiessling85,VLDB,'On_Semantic_Reefs_and_Efficient_Processing_of_Correlation_Queries_with_Aggregates.',inproceedings,SUPPLY;QUEL-like;VLDB;EQUEL;QUEL-queries;COUNT;RTI-Ingres;NULL-values;QUEL;SQL-like;PNUM;California;RTI-Ingres;QUEL;NULL-values;QUEL-queries;SUPPLY;California;PNUM;SQL-like;QUEL-like;VLDB;EQUEL;COUNT;SQL-like;COUNT;PNUM;QUEL;EQUEL;SUPPLY;QUEL-queries;NULL-values;California;RTI-Ingres;VLDB;QUEL-like
conf_vldb_LehmanL89,36,1989,http://www.vldb.org/conf/1989/P375.PDF,conf_vldb_LehmanL89,VLDB,'The_Starburst_Long_Field_Manager.',inproceedings,ODUS;UNIX;DEMOS;Bitmap Encoding Space;DBMS;CRAY;XDFS;INGRES;EXODUS;Design Goals Three;Alpine;DTSS;UNIX;Alpine;DTSS;XDFS;Bitmap Encoding Space;DBMS;EXODUS;Design Goals Three;ODUS;INGRES;CRAY;DEMOS;ODUS;EXODUS;CRAY;DTSS;UNIX;INGRES;XDFS;Design Goals Three;Alpine;DEMOS;DBMS;Bitmap Encoding Space
conf_vldb_KwonRML05,36,2005,http://www.vldb2005.org/program/paper/tue/p217-kwon.pdf,conf_vldb_KwonRML05,VLDB,'FiST:_Scalable_XML_Document_Filtering_by_Sequencing_Twig_Patterns.',inproceedings,YFilter;XFilter;Stack Checking to;XISS;StartTagHandler;EndTagHandler;Attribute Indexing User;PDAs;FSMs;Prüfer;Google Alerts provides;XPath;XISS;StartTagHandler;Google Alerts provides;XPath;YFilter;Prüfer;XFilter;Attribute Indexing User;Stack Checking to;EndTagHandler;FSMs;PDAs;XPath;FSMs;XFilter;Google Alerts provides;Stack Checking to;YFilter;XISS;PDAs;StartTagHandler;Prüfer;Attribute Indexing User;EndTagHandler
conf_vldb_OzsuVU98,36,1998,http://www.vldb.org/conf/1998/p440.pdf,conf_vldb_OzsuVU98,VLDB,'An_Asynchronous_Avoidance-Based_Cache_Consistency_Algorithm_for_Client_Caching_DBMSs.',inproceedings,VLDB;DBMS;Natural Sciences and;Alberta;ACBL ACBL is;Discussion Similar to;AOCC;Canada;AOCC AOCC is;AACC;Small Client Cache;ACBL;Natural Sciences and;Small Client Cache;AOCC;AOCC AOCC is;ACBL;DBMS;AACC;Alberta;ACBL ACBL is;VLDB;Discussion Similar to;Canada;AACC;AOCC AOCC is;Small Client Cache;AOCC;Natural Sciences and;ACBL;ACBL ACBL is;Discussion Similar to;Canada;Alberta;DBMS;VLDB
conf_vldb_GravanoIJKMS01,36,2001,http://www.vldb.org/conf/2001/P491.pdf,conf_vldb_GravanoIJKMS01,VLDB,'Approximate_String_Joins_in_a_Database_(Almost)_for_Free.',inproceedings,"SubMatch;dynamic programming part;Block Moves Traditional;DBMS;UDFs;CityState;dynamic programming ,;TERING;CustAddress;COUNT;dynamic programming algorithm;SubMatchArray;Block Moves Traditional;dynamic programming ,;dynamic programming algorithm;SubMatchArray;TERING;CityState;UDFs;SubMatch;dynamic programming part;DBMS;CustAddress;COUNT;SubMatch;TERING;COUNT;UDFs;DBMS;CityState;CustAddress;dynamic programming part;Block Moves Traditional;SubMatchArray;dynamic programming algorithm;dynamic programming ,"
conf_vldb_MeoPC96,36,1996,http://www.vldb.org/conf/1996/P122.PDF,conf_vldb_MeoPC96,VLDB,'A_New_SQL-like_Operator_for_Mining_Association_Rules.',inproceedings,VLDB;AllGroups;ItemHierarchy;OrderedSets;CountAllGroups;Mining Condition Hierarchies;AddConfidence;SimpleAssociations;AddSupport;MIME;DISTINCT;Permission;DISTINCT;SimpleAssociations;Mining Condition Hierarchies;OrderedSets;AddSupport;Permission;CountAllGroups;MIME;VLDB;AddConfidence;AllGroups;ItemHierarchy;AddConfidence;OrderedSets;Permission;Mining Condition Hierarchies;CountAllGroups;ItemHierarchy;DISTINCT;SimpleAssociations;AllGroups;MIME;VLDB;AddSupport
conf_vldb_Heimbigner92,36,1992,http://www.vldb.org/conf/1992/P585.PDF,conf_vldb_Heimbigner92,VLDB,'Experiences_With_an_Object_Manager_for_a_Process-Centered_Environment.',inproceedings,Event Management Experiences;Common Data Model;Implementing Briton has;Separate Client and;Porting Triton out;Triton;Dynamic Definition In;Summary Triton is;Constructing Triton has;Triggers;HIPAC;Arcadia;Triggers;Constructing Triton has;Porting Triton out;HIPAC;Common Data Model;Event Management Experiences;Implementing Briton has;Triton;Separate Client and;Summary Triton is;Dynamic Definition In;Arcadia;Triton;Arcadia;Constructing Triton has;Common Data Model;HIPAC;Implementing Briton has;Porting Triton out;Event Management Experiences;Separate Client and;Dynamic Definition In;Triggers;Summary Triton is
conf_vldb_LyngbaekM84,36,1984,http://www.vldb.org/conf/1984/P014.PDF,conf_vldb_LyngbaekM84,VLDB,'A_Personal_Data_Manager.',inproceedings,RESTAURANT;FOOD;Showtimes Objects corresponding;RESTAURANTS;PERSONS;FRIENDS;THEATRES;ENTERTAINMENT;Personal Computer (;Restore;Very Large Data;Rater;Very Large Data;FRIENDS;RESTAURANT;ENTERTAINMENT;Personal Computer (;THEATRES;FOOD;Restore;Showtimes Objects corresponding;PERSONS;Rater;RESTAURANTS;Restore;Rater;ENTERTAINMENT;RESTAURANT;Showtimes Objects corresponding;Personal Computer (;FRIENDS;Very Large Data;THEATRES;FOOD;RESTAURANTS;PERSONS
conf_vldb_ZellerK02,36,2002,http://www.vldb.org/conf/2002/S26P03.pdf,conf_vldb_ZellerK02,VLDB,'Experience_Report:_Exploiting_Advanced_Database_Optimization_Features_for_Large-Scale_SAP_R/3_Installations.',inproceedings,ABAP;MARD;OLTP;CPUs;LGORT;SSQJ;Select Statements Another;WERKS;MARC;Partitions Partitioning Techniques;Business Application Programming;RAID;ABAP;CPUs;SSQJ;OLTP;Business Application Programming;RAID;Select Statements Another;MARD;WERKS;Partitions Partitioning Techniques;MARC;LGORT;Select Statements Another;MARD;WERKS;OLTP;RAID;Business Application Programming;SSQJ;MARC;LGORT;CPUs;ABAP;Partitions Partitioning Techniques
conf_vldb_CohenMKS03,36,2003,http://www.vldb.org/conf/2003/papers/S03P02.pdf,conf_vldb_CohenMKS03,VLDB,'XSEarch:_A_Semantic_Search_Engine_for_XML.',inproceedings,Offline Interconnection Indexing;VLDB;HTML;DBLP;Dynamic Online Interconnection;NPcomplete;Conclusion Numerous query;XRANK;XQuery;dynamic programming We;XSEarch;Example Scenario Performing;XSEarch;HTML;Dynamic Online Interconnection;NPcomplete;XQuery;DBLP;XRANK;Offline Interconnection Indexing;dynamic programming We;Example Scenario Performing;Conclusion Numerous query;VLDB;DBLP;NPcomplete;Offline Interconnection Indexing;Example Scenario Performing;XRANK;HTML;XSEarch;dynamic programming We;XQuery;Conclusion Numerous query;Dynamic Online Interconnection;VLDB
conf_vldb_Brodie03,36,2003,http://www.vldb.org/conf/2003/papers/S34P03.pdf,conf_vldb_Brodie03,VLDB,'Illuminating_the_Dark_Side_of_Web_Services.',inproceedings,"CORBA;ORBs;SOAs;DBMS;Computing Environment (;RDBMSs;Digital Companion that;SOAenabling;Component Object Model;Services Predictions Web;Services design ,;SOAP;Computing Environment (;SOAs;RDBMSs;Component Object Model;CORBA;Services design ,;SOAenabling;DBMS;Services Predictions Web;ORBs;SOAP;Digital Companion that;Computing Environment (;RDBMSs;Digital Companion that;Services Predictions Web;SOAs;Component Object Model;ORBs;SOAenabling;SOAP;CORBA;DBMS;Services design ,"
conf_vldb_DoschMW82,36,1982,http://www.vldb.org/conf/1982/P370.PDF,conf_vldb_DoschMW82,VLDB,'On_the_Algebraic_Specification_of_Databases.',inproceedings,TYPING;BOOL;SECRETARY;GREX;PASCAL;FINSET;OBJi;Khandra;NAME;Chandra;Armstrong;STAFF;Armstrong;BOOL;Khandra;PASCAL;TYPING;SECRETARY;NAME;FINSET;OBJi;STAFF;Chandra;GREX;FINSET;TYPING;OBJi;NAME;SECRETARY;Armstrong;GREX;Khandra;STAFF;Chandra;BOOL;PASCAL
conf_vldb_MehtaD93,36,1993,http://www.vldb.org/conf/1993/P354.PDF,conf_vldb_MehtaD93,VLDB,'Dynamic_Memory_Allocation_for_Multiple-Query_Workloads.',inproceedings,FCFS-Minimum;VLDB;Adaptive;MPLs;FIFO;Query Class The;FCFS-Available;FCFS-Maximum;FCFS;Adaptive FCFS scheduling;Period Adaptive performs;Small Query Class;FCFS-Available;FCFS-Minimum;Small Query Class;FCFS-Maximum;VLDB;Period Adaptive performs;Adaptive FCFS scheduling;MPLs;Adaptive;FCFS;Query Class The;FIFO;FCFS-Maximum;Small Query Class;MPLs;Query Class The;FCFS-Minimum;FIFO;Adaptive FCFS scheduling;Period Adaptive performs;FCFS;Adaptive;VLDB;FCFS-Available
conf_vldb_BouzeghoubM91,36,1991,http://www.vldb.org/conf/1991/P003.PDF,conf_vldb_BouzeghoubM91,VLDB,'Semantic_Modeling_of_Object_Oriented_Databases.',inproceedings,SGBD;dynamic description is;Morse;Conciuding Remada and;Probationer;DBMS;Employe;Semantic Level to;Operational Level The;Represent General Constraints;Semantic Data Model;dynamic;SGBD;dynamic;Semantic Level to;Represent General Constraints;Probationer;Semantic Data Model;DBMS;Employe;Operational Level The;dynamic description is;Morse;Conciuding Remada and;Employe;Operational Level The;Probationer;Represent General Constraints;dynamic description is;Semantic Data Model;Conciuding Remada and;Morse;dynamic;SGBD;Semantic Level to;DBMS
conf_vldb_BornhovdLHS04,36,2004,http://www.vldb.org/conf/2004/IND6P1.PDF,conf_vldb_BornhovdLHS04,VLDB,'Integrating_Automatic_Data_Acquisition_with_Business_Processes_-_Experiences_with_SAP's_Auto-ID_Infrastructure.',inproceedings,"Device Controllers (;Supply Chain Management;Device Controllers with;Conceptually;Device Controllers and;EPCs;Defense;Device Controller receives;RFID;Kimberly Clark ,;Device Controllers allow;Scalability Companies like;Device Controllers (;RFID;Device Controllers and;Device Controller receives;Defense;Supply Chain Management;EPCs;Device Controllers with;Device Controllers allow;Scalability Companies like;Kimberly Clark ,;Conceptually;Device Controller receives;EPCs;RFID;Device Controllers and;Device Controllers (;Defense;Kimberly Clark ,;Scalability Companies like;Supply Chain Management;Device Controllers with;Conceptually;Device Controllers allow"
conf_vldb_JaedickeM99,36,1999,http://www.vldb.org/conf/1999/P47.pdf,conf_vldb_JaedickeM99,VLDB,'User-Defined_Table_Operators:_Enhancing_Extensibility_for_ORDBMS.',inproceedings,Cartesian;INTEGER;ORDBMS;DBMS;UDFs;UDTO;UDSF;OLAP;COBOL;Predicates Every RDBMS;UDTOs;PBSM;UDTOs;ORDBMS;Predicates Every RDBMS;UDTO;INTEGER;UDFs;PBSM;COBOL;DBMS;Cartesian;UDSF;OLAP;OLAP;UDFs;Predicates Every RDBMS;ORDBMS;Cartesian;UDSF;PBSM;INTEGER;COBOL;UDTOs;DBMS;UDTO
